request_id,workload_category_eager,backend_eager,status_eager,finish_reason_eager,source_eager,source_id_eager,prompt_hash_eager,frozen_input_tokens_eager,runtime_input_tokens_eager,max_new_tokens_eager,output_tokens_eager,output_hash_eager,ended_with_eos_eager,hit_max_new_tokens_eager,generation_ratio_eager,sampling_seed_eager,template_ms_eager,tokenization_ms_eager,preprocess_ms_eager,h2d_ms_eager,model_ttft_ms_eager,stream_cpu_first_token_ms_eager,request_ttft_ms_eager,decode_total_gpu_ms_eager,decode_wall_ms_eager,mean_tpot_ms_eager,p50_tpot_ms_eager,p95_tpot_ms_eager,p99_tpot_ms_eager,mean_stream_itl_ms_eager,p50_stream_itl_ms_eager,p95_stream_itl_ms_eager,p99_stream_itl_ms_eager,e2e_model_ms_eager,e2e_request_ms_eager,decode_tokens_per_s_eager,stream_decode_tokens_per_s_eager,stream_total_chars_eager,start_allocated_gib_eager,start_reserved_gib_eager,post_prefill_allocated_gib_eager,post_prefill_reserved_gib_eager,final_allocated_gib_eager,final_reserved_gib_eager,peak_allocated_gib_eager,peak_reserved_gib_eager,error_type_eager,error_message_eager,workload_category_flash,backend_flash,status_flash,finish_reason_flash,source_flash,source_id_flash,prompt_hash_flash,frozen_input_tokens_flash,runtime_input_tokens_flash,max_new_tokens_flash,output_tokens_flash,output_hash_flash,ended_with_eos_flash,hit_max_new_tokens_flash,generation_ratio_flash,sampling_seed_flash,template_ms_flash,tokenization_ms_flash,preprocess_ms_flash,h2d_ms_flash,model_ttft_ms_flash,stream_cpu_first_token_ms_flash,request_ttft_ms_flash,decode_total_gpu_ms_flash,decode_wall_ms_flash,mean_tpot_ms_flash,p50_tpot_ms_flash,p95_tpot_ms_flash,p99_tpot_ms_flash,mean_stream_itl_ms_flash,p50_stream_itl_ms_flash,p95_stream_itl_ms_flash,p99_stream_itl_ms_flash,e2e_model_ms_flash,e2e_request_ms_flash,decode_tokens_per_s_flash,stream_decode_tokens_per_s_flash,stream_total_chars_flash,start_allocated_gib_flash,start_reserved_gib_flash,post_prefill_allocated_gib_flash,post_prefill_reserved_gib_flash,final_allocated_gib_flash,final_reserved_gib_flash,peak_allocated_gib_flash,peak_reserved_gib_flash,error_type_flash,error_message_flash,workload_category,prompt_hash,frozen_input_tokens,runtime_input_tokens,max_new_tokens,sampling_seed,same_output_hash,same_output_tokens,same_finish_reason,output_token_delta_flash_minus_eager,model_ttft_ms_speedup_eager_over_flash,request_ttft_ms_speedup_eager_over_flash,mean_tpot_ms_speedup_eager_over_flash,mean_stream_itl_ms_speedup_eager_over_flash,e2e_request_ms_speedup_eager_over_flash,decode_throughput_speedup_flash_over_eager,peak_allocated_reduction_pct,peak_reserved_reduction_pct,input_band
req_0692,document_qa,eager,ok,eos,google_natural_questions,-8306071407237909271,fa4330b91d208cbe83f3,1284,1284,256,15,d7bacafe8eea706c56e6,1,0,0.05859375,42026692,0.0706110004102811,2.44713999927626,2.517750999686541,0.1266559958457946,130.3816680908203,0.0695509997967747,133.6578139998892,252.85309219360352,255.33824600006483,18.060935156685964,17.90822410583496,19.05809764862061,19.43504329681396,18.235124642874972,18.08209350019752,19.22003040040181,19.610406880283332,383.2347602844238,388.996059999954,55.36811861205374,54.82923228037074,52,2.88515853881836,9.3203125,3.282841205596924,9.3203125,2.920132637023926,9.3203125,3.290390968322754,9.3203125,,,document_qa,flash,ok,eos,google_natural_questions,-8306071407237909271,fa4330b91d208cbe83f3,1284,1284,256,15,d7bacafe8eea706c56e6,1,0,0.05859375,42026692,0.0622810000550089,2.137473999937356,2.199754999992365,0.1277759969234466,90.91072082519533,0.0590509999938149,93.82995099997515,212.72486400604248,214.97082799999131,15.19463314328875,14.9793438911438,16.405484771728517,17.80663864135742,15.35263557142993,15.142253500016524,16.554985249985066,17.94785464999563,303.6355848312378,308.8007789999665,65.81271101248572,65.12511548776546,52,2.88515853881836,6.970703125,3.282841205596924,6.970703125,2.920132637023926,6.970703125,3.288534164428711,6.970703125,,,document_qa,fa4330b91d208cbe83f3,1284,1284,256,42026692,True,True,True,0,1.4341726356071953,1.4244685473610086,1.1886391060822168,1.1877520675869575,1.2596990890362885,1.188639106082217,0.05643110231940973,25.209555741827327,1025-2048
req_0419,knowledge_qa,eager,ok,eos,google_nq_open,train_40867,d736469c9111a01caaba,39,39,128,38,7af94ba4575c15284bd5,1,0,0.296875,42026419,0.0681210003676824,0.2859060004993807,0.3540270008670632,0.1096000000834465,20.736608505249023,0.0401900006181676,21.6950120002366,665.0158061981201,671.1766839998745,17.97340016751676,17.92313575744629,18.84528045654297,18.96028106689453,18.138754135130466,18.06832900001609,19.014091399731115,19.12430227981531,685.7524147033691,692.8716960001111,55.63777530571512,55.12706397888952,204,2.88515853881836,9.3203125,2.8977980613708496,9.3203125,2.8874740600585938,9.3203125,2.9034910202026367,9.3203125,,,knowledge_qa,flash,ok,length,google_nq_open,train_40867,d736469c9111a01caaba,39,39,128,128,a5114f122e058e8bc763,0,1,1.0,42026419,0.064731999941614,0.2595850000943756,0.3243170000359896,0.116736002266407,16.430015563964844,0.033920999953807,17.33902399996623,1872.6463317871091,1892.602686000032,14.745246706985114,14.69529628753662,15.464355182647704,15.757557468414308,14.902025551181374,14.85236200005602,15.630489699947248,15.917555139972135,1889.0763473510744,1909.9417099999985,67.81846515503062,67.10336032990172,619,2.88515853881836,6.970703125,2.8977980613708496,6.970703125,2.889878273010254,6.970703125,2.9034910202026367,6.970703125,,,knowledge_qa,d736469c9111a01caaba,39,39,128,42026419,False,False,False,90,1.2621173987643457,1.251224521073323,1.218928412978157,1.2172005793999257,0.3627711214286805,1.218928412978157,0.0,25.209555741827327,<=128
req_0388,knowledge_qa,eager,ok,eos,google_nq_open,train_50220,18235882b604a2631a40,39,39,128,19,9dc907a857217b91a6ac,1,0,0.1484375,42026388,0.064361000113422,0.2440449998175609,0.3084059999309829,0.1095679998397827,19.920703887939453,0.0325110004268935,20.893776000775688,323.2548522949219,326.22596100009105,17.958602905273438,17.816783905029297,18.866682147979738,18.911333866119385,18.121566722180027,17.982871999720373,19.04984750026415,19.065711900093447,343.1755561828613,347.11973700086673,55.6836188914426,55.17647934829741,74,2.88515853881836,9.3203125,2.8977980613708496,9.3203125,2.886965751647949,9.3203125,2.9034910202026367,9.3203125,,,knowledge_qa,flash,ok,eos,google_nq_open,train_50220,18235882b604a2631a40,39,39,128,104,f06ce6ac3125bf04ce16,1,0,0.8125,42026388,0.0673009999445639,0.2186450000181139,0.2859459999626779,0.1024319976568222,18.139135360717773,0.0329499999907056,18.991686000049413,1522.767198562622,1540.3987050000296,14.784147558860408,14.697248458862305,15.66074867248535,15.838349685668945,14.954811398057837,14.865564000047016,15.83618280005794,15.9760957800313,1540.9063339233398,1559.390391000079,67.64001752679219,66.86580536952478,490,2.88515853881836,6.970703125,2.8977980613708496,6.970703125,2.889237403869629,6.970703125,2.9034910202026367,6.970703125,,,knowledge_qa,18235882b604a2631a40,39,39,128,42026388,False,False,True,85,1.0982168384431297,1.1001538252433896,1.2147202152693966,1.2117549489479655,0.22259963829727686,1.2147202152693966,0.0,25.209555741827327,<=128
req_0215,short_interactive,eager,ok,length,lmsys_chatbot_arena_conversations,7ec7f4c6b4864508a84aa7c5761e7566,4636a3d3497e9e23df67,49,49,256,256,a51ddbfe68b2d00e9942,0,1,1.0,42026215,0.0666709993311087,0.3296170007160981,0.3962880000472069,0.1084159985184669,21.33606338500977,0.0377509995814762,22.36837599957653,4566.559532165527,4611.812279000333,17.908076596727557,17.797407150268555,18.98940143585205,19.483470344543456,18.08540748235614,17.97614600036468,19.18411600017862,19.67462759988848,4587.895595550537,4634.180654999909,55.840726087956064,55.292796968586586,1321,2.88515853881836,9.3203125,2.900335788726806,9.3203125,2.8935651779174805,9.3203125,2.9060287475585938,9.3203125,,,short_interactive,flash,ok,length,lmsys_chatbot_arena_conversations,7ec7f4c6b4864508a84aa7c5761e7566,4636a3d3497e9e23df67,49,49,256,256,2a9283ae6f5941c06ec5,0,1,1.0,42026215,0.0688910000690157,0.2856259999362009,0.3545170000052167,0.116736002266407,16.488128662109375,0.0299109999559732,17.443716000002496,3879.086811065674,3922.177072999944,15.212105141434016,14.835712432861328,16.690585899353025,21.39806648254396,15.380943933333208,15.008214999966183,16.94429860004902,21.56491554003197,3895.574939727783,3939.620788999946,65.73712124012653,65.01491270126643,1307,2.88515853881836,6.970703125,2.900335788726806,6.970703125,2.8935651779174805,6.970703125,2.9060287475585938,6.970703125,,,short_interactive,4636a3d3497e9e23df67,49,49,256,42026215,False,True,True,0,1.2940257698280349,1.2823171392823254,1.1772254024165518,1.1758320920188703,1.1763011983131184,1.1772254024165518,0.0,25.209555741827327,<=128
req_0545,coding_request,eager,ok,length,lmsys_chatbot_arena_conversations,33ebb7d4e2004b0db4ad3bb8e0534809,ae2fa960ba36c7331035,43,43,512,512,5ba0a73140e86592220c,0,1,1.0,42026545,0.0683610005580703,0.268244999460876,0.3366060000189463,0.1537279933691024,19.506591796875,0.0332199997501447,20.488477000071725,9138.904777526855,9222.379845999969,17.88435377206821,17.818592071533203,18.72283172607422,19.367011260986327,18.047618033268687,17.981875000259606,18.903399000009813,19.549639700017,9158.41136932373,9242.86832300004,55.9147964049895,55.408691523548185,1700,2.88515853881836,9.3203125,2.898477554321289,9.3203125,2.90024471282959,9.3203125,2.905938148498535,9.3203125,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,33ebb7d4e2004b0db4ad3bb8e0534809,ae2fa960ba36c7331035,43,43,512,356,fea99ab72c4e773f16c3,1,0,0.6953125,42026545,0.0699209999766026,0.2732359999981781,0.3431569999747808,0.1291519999504089,16.1757755279541,0.0329709999959959,17.16335000003255,5265.757349014282,5319.946287999983,14.833119292997978,14.747648239135742,15.634431838989258,15.976530456542967,14.985644245070366,14.90284299995892,15.769004600065273,16.137178139963453,5281.933124542236,5337.109638000015,67.41670313890438,66.72999703037625,1489,2.88515853881836,6.970703125,2.898477554321289,6.970703125,2.8960771560668945,6.970703125,2.903964042663574,6.970703125,,,coding_request,ae2fa960ba36c7331035,43,43,512,42026545,False,False,False,-156,1.2059138532903577,1.1937341486383992,1.2057041690826673,1.204327137233728,1.731811589027734,1.2057041690826673,0.06793351179827933,25.209555741827327,<=128
req_0333,knowledge_qa,eager,ok,eos,google_nq_open,train_16152,d3d8fa270f91015bee36,37,37,128,39,060051e47f867c3b62ed,1,0,0.3046875,42026333,0.0650609999865992,0.2350750000914558,0.3001360000780551,0.1607680022716522,19.91961669921875,0.0388210000892286,20.90676500029076,680.0691184997559,686.5021369994793,17.896555749993574,17.869471549987793,18.510661315917968,18.693544254302974,18.06471936841167,18.03938700049912,18.669581100130017,18.857091700365345,699.9887351989746,707.40890199977,55.87667336494951,55.35306876987744,180,2.88515853881836,9.3203125,2.8966193199157715,9.3203125,2.8874473571777344,9.3203125,2.9023122787475586,9.3203125,,,knowledge_qa,flash,ok,eos,google_nq_open,train_16152,d3d8fa270f91015bee36,37,37,128,52,1739d1ef8aa85a370b80,1,0,0.40625,42026333,0.0573410000015428,0.1929840000229887,0.2503250000245316,0.1181759983301162,15.772671699523926,0.0348609999036853,16.61501799992493,745.4541139602661,753.1192550000014,14.616747332554237,14.576831817626951,15.249184131622314,15.613903999328612,14.766204803922223,14.723730000014257,15.404184500027895,15.768220999973437,761.22678565979,769.7342729999264,68.41467374706632,67.7183588939044,224,2.88515853881836,6.970703125,2.8966193199157715,6.970703125,2.8877944946289062,6.970703125,2.9023122787475586,6.970703125,,,knowledge_qa,d3d8fa270f91015bee36,37,37,128,42026333,False,False,True,13,1.2629196295146365,1.2583052874444807,1.2243870228319942,1.2233826909683176,0.9190300169989153,1.2243870228319942,0.0,25.209555741827327,<=128
req_0565,coding_request,eager,ok,eos,lmsys_chatbot_arena_conversations,3d5233112d9a453babb74a22f8af5360,5bb3da13ac02259fee82,46,46,512,286,b65c9cbecaeb56f5acb0,1,0,0.55859375,42026565,0.0991020006040344,0.2802660001179902,0.3793680007220246,0.1095039993524551,19.9553279876709,0.0323809999827062,20.94197699989309,5103.936321258545,5150.42898000047,17.908548495644016,17.82374382019043,18.86210517883301,19.407900390625,18.07153006666659,17.97645599981479,19.052224399456463,19.598900720011443,5123.891649246216,5171.370957000363,55.83925465780964,55.33519656453432,1225,2.88515853881836,9.3203125,2.900060176849365,9.3203125,2.894287109375,9.3203125,2.9057531356811523,9.3203125,,,coding_request,flash,ok,eos,lmsys_chatbot_arena_conversations,3d5233112d9a453babb74a22f8af5360,5bb3da13ac02259fee82,46,46,512,510,babd7d92ca18df4003ad,1,0,0.99609375,42026565,0.0660009999364774,0.2754460000460312,0.3414469999825087,0.1267199963331222,17.51318359375,0.0441009999576635,18.50924599989412,7541.807321548462,7617.781215000036,14.816910258444915,14.721792221069336,15.667103958129882,16.008105850219724,14.966099459724951,14.871091999907549,15.803494199985836,16.170455679916813,7559.320505142212,7636.29046099993,67.49045398517202,66.81735608233762,2301,2.88515853881836,6.970703125,2.900060176849365,6.970703125,2.900271415710449,6.970703125,2.9059648513793945,6.970703125,,,coding_request,5bb3da13ac02259fee82,46,46,512,42026565,False,False,True,224,1.1394460567861824,1.1314332847493025,1.2086560681864842,1.207497659313211,0.6772098289623206,1.2086560681864842,-0.007286086888891319,25.209555741827327,<=128
req_0331,knowledge_qa,eager,ok,eos,google_nq_open,train_38750,c736e769e6fdf5e2b49e,37,37,128,15,cc8c4b5fb8a34fe977c9,1,0,0.1171875,42026331,0.0663310001982608,0.2709359996515559,0.3372669998498168,0.1410239934921264,19.523584365844727,0.0351110002156929,20.5201170001601,247.72342109680176,249.9571950002064,17.694530078342982,17.63276767730713,18.28910188674927,18.8433306312561,17.85156599999027,17.7815219999502,18.44634870017217,19.008573740184147,267.2470054626465,270.4773120003665,56.51464014994885,56.00958996194704,70,2.88515853881836,9.3203125,2.8966193199157715,9.3203125,2.886805534362793,9.3203125,2.9023122787475586,9.3203125,,,knowledge_qa,flash,ok,eos,google_nq_open,train_38750,c736e769e6fdf5e2b49e,37,37,128,88,3ab5b12f650a0904bb87,1,0,0.6875,42026331,0.0614009999253539,0.2250750000030166,0.2864759999283706,0.1657920032739639,15.985343933105469,0.0287909999769908,16.920664000053875,1280.955039024353,1295.2075399999785,14.723621138210955,14.619359970092772,15.57732810974121,15.813093280792238,14.885508356321392,14.790161000064472,15.72779879996915,16.030308820006667,1296.9403829574585,1312.1282040000324,67.91807467829946,67.17070223355977,523,2.88515853881836,6.970703125,2.8966193199157715,6.970703125,2.888755798339844,6.970703125,2.9023122787475586,6.970703125,,,knowledge_qa,c736e769e6fdf5e2b49e,37,37,128,42026331,False,False,True,73,1.2213427779562254,1.212725280762904,1.2017784152583144,1.1992580684964844,0.20613634489054838,1.2017784152583149,0.0,25.209555741827327,<=128
req_0777,document_qa,eager,ok,eos,google_natural_questions,-6754327047321810102,9ac68692d361154edb16,1893,1893,256,72,17287865a194a77c772e,1,0,0.28125,42026777,0.0658710005154716,3.706235999743512,3.772107000258984,0.1259199976921081,219.27728271484372,0.0894320000952575,223.85553499952948,1272.2510051727295,1284.844661000534,17.91902824186943,17.82067108154297,18.75455951690674,19.397447204589845,18.09567408451239,17.994026000451413,18.947850499898777,19.56568720024734,1491.5282878875732,1508.7001960000634,55.80659768499106,55.25959842080123,335,2.88515853881836,9.3203125,3.4714608192443848,9.3203125,2.9379305839538574,9.3203125,3.483327388763428,9.3203125,,,document_qa,flash,ok,eos,google_natural_questions,-6754327047321810102,9ac68692d361154edb16,1893,1893,256,59,8a33439f2d1b3f27025a,1,0,0.23046875,42026777,0.0695610000320812,3.1593239999665457,3.228884999998627,0.12848000228405,126.90191650390624,0.0900919999367033,130.958330999988,873.6167364120483,883.3186179999757,15.06235752434566,14.995856285095217,15.80806436538696,16.33817461967468,15.228860810344909,15.196173499987252,15.985749800012172,16.49200821004456,1000.5186529159546,1014.2769489999636,66.39066948076855,65.66147120426889,287,2.88515853881836,6.970703125,3.4714608192443848,6.970703125,2.937583446502685,6.970703125,3.477153778076172,6.970703125,,,document_qa,9ac68692d361154edb16,1893,1893,256,42026777,False,False,True,-13,1.727927274511209,1.7093645993361812,1.1896562814225105,1.1882487015850893,1.487463751875246,1.1896562814225105,0.1772331451580289,25.209555741827327,1025-2048
req_0156,short_interactive,eager,ok,eos,lmsys_chatbot_arena_conversations,27b49dd1e35046468d3b48544d436e28,ac6c380abc6a2c9df2e9,42,42,256,13,551a808b71478954861c,1,0,0.05078125,42026156,0.0602519994572503,0.2183240003432729,0.2785759998005233,0.1267199963331222,20.80502319335937,0.0477109997518709,21.74406300036935,216.35347175598145,218.5426650003137,18.02945597966512,17.948128700256348,18.931731605529784,19.1889448928833,18.207356166688744,18.11396350058203,19.13028594985917,19.379453989777176,237.1584949493408,240.28672800068307,55.46479056982473,54.90918672554293,40,2.88515853881836,9.3203125,2.898167610168457,9.3203125,2.886885643005371,9.3203125,2.903860569000244,9.3203125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,27b49dd1e35046468d3b48544d436e28,ac6c380abc6a2c9df2e9,42,42,256,94,117d576ae94a5657f969,1,0,0.3671875,42026156,0.0693110000611341,0.254054999913933,0.3233659999750671,0.1166720017790794,16.483327865600586,0.0330099999246158,17.778370999963045,1364.94704246521,1379.9354520000406,14.676849918980752,14.538751602172852,15.43054046630859,16.147261657714843,14.837421946236812,14.70785899994098,15.594684399957256,16.280593720039178,1381.4303703308103,1397.7138230000037,68.13451152803272,67.39445665027907,446,2.88515853881836,6.970703125,2.898167610168457,6.970703125,2.8890504837036133,6.970703125,2.903860569000244,6.970703125,,,short_interactive,ac6c380abc6a2c9df2e9,42,42,256,42026156,False,False,True,81,1.262185850029582,1.22306273169879,1.2284281762906513,1.2271239729289118,0.1719141100607706,1.2284281762906515,0.0,25.209555741827327,<=128
req_0499,knowledge_qa,eager,ok,eos,google_nq_open,train_43763,cc556b90d65719cbc968,49,49,128,60,8715910a14b4385d0b99,1,0,0.46875,42026499,0.0670209992676973,0.2973160007968545,0.3643370000645518,0.1181439980864524,20.704479217529297,0.037090999285283,21.71845199973177,1052.5213050842283,1062.9596950002451,17.839344153969975,17.740800857543945,18.66038112640381,18.94655963897705,18.01546159323013,17.921263999596704,18.85028320002675,19.121761119367875,1073.2257843017578,1084.678146999977,56.05587242272354,55.50539712607485,301,2.88515853881836,9.3203125,2.900335788726806,9.3203125,2.8883285522460938,9.3203125,2.9060287475585938,9.3203125,,,knowledge_qa,flash,ok,length,google_nq_open,train_43763,cc556b90d65719cbc968,49,49,128,128,a1d60b25644ad28d0399,0,1,1.0,42026499,0.0669620000053328,0.2533649999350018,0.3203269999403346,0.1055999994277954,16.663551330566406,0.0345210000887163,17.627669000034984,1864.1755170822144,1884.9408259999336,14.678547378600111,14.547552108764648,15.593609237670895,16.108123703002928,14.841706732283464,14.720129000011184,15.747699999951692,16.2835877599764,1880.8390684127808,1902.5684949999688,68.12663230272379,67.37612037907256,641,2.88515853881836,6.970703125,2.900335788726806,6.970703125,2.890145301818848,6.970703125,2.9060287475585938,6.970703125,,,knowledge_qa,cc556b90d65719cbc968,49,49,128,42026499,False,False,False,68,1.2425010015452411,1.2320660207364154,1.2153344396992578,1.213840289273683,0.5701125346343942,1.2153344396992578,0.0,25.209555741827327,<=128
req_0293,short_interactive,eager,ok,length,lmsys_chatbot_arena_conversations,04c56820a9964b37b5df03eab6f0d9bc,aa56a3a10ec0da3a8aa3,102,102,256,256,4750187436ea46c45a03,0,1,1.0,42026293,0.0692620005793287,0.44855899977847,0.5178210003577988,0.1331519931554794,19.74595260620117,0.0332099998558987,20.90720500018506,4536.79412651062,4580.799274000128,17.791349515727923,17.708383560180664,18.512438774108887,18.964664611816406,17.96373969803729,17.880893000437936,18.67087760001596,19.177262260327552,4556.540079116821,4601.706479000313,56.2070909301163,55.66714120117389,878,2.88515853881836,9.3203125,2.916750907897949,9.3203125,2.894981861114502,9.3203125,2.9224438667297363,9.3203125,,,short_interactive,flash,ok,length,lmsys_chatbot_arena_conversations,04c56820a9964b37b5df03eab6f0d9bc,aa56a3a10ec0da3a8aa3,102,102,256,256,9ca31e25a5b4b3871e62,0,1,1.0,42026293,0.0724510000509326,0.4483299999265,0.5207809999774327,0.1518719941377639,16.905216217041016,0.0371810000387995,18.116659000043,3795.163875579834,3833.534470000018,14.882995590509152,14.77017593383789,15.771500968933106,16.337716789245604,15.033150227450992,14.914153999939115,15.921031999982915,16.49106839995966,3812.069091796875,3851.651129000061,67.19077445925586,66.5182488889943,811,2.88515853881836,6.970703125,2.916750907897949,6.970703125,2.894981861114502,6.970703125,2.9224438667297363,6.970703125,,,short_interactive,aa56a3a10ec0da3a8aa3,102,102,256,42026293,False,True,True,0,1.1680390450313554,1.154032043112112,1.1954145526370659,1.1949418070229187,1.1947360560131979,1.1954145526370659,0.0,25.209555741827327,<=128
req_0240,short_interactive,eager,ok,length,lmsys_chatbot_arena_conversations,6834d5564e7044638ff8c602dbddb86c,7a9a3ed91e5e41d95e7a,55,55,256,256,e978274ab09868002756,0,1,1.0,42026240,0.0609709995842422,0.279806000435201,0.3407770000194432,0.0888959988951683,20.579551696777344,0.0341900004059425,21.503296999981103,4567.227710723877,4609.931208000489,17.91069690479952,17.83296012878418,18.67590084075928,19.662025756835934,18.078010776469668,17.995556000641955,18.844850700043025,19.87519370055452,4587.807262420654,4631.43450500047,55.83255667355024,55.31535905730004,1206,2.88515853881836,9.3203125,2.9022536277771,9.3203125,2.8937253952026367,9.3203125,2.9079465866088867,9.3203125,,,short_interactive,flash,ok,eos,lmsys_chatbot_arena_conversations,6834d5564e7044638ff8c602dbddb86c,7a9a3ed91e5e41d95e7a,55,55,256,182,d7cacd996b34e7b1416e,1,0,0.7109375,42026240,0.0704520000454067,0.2992160000303556,0.3696680000757624,0.1433600038290023,17.223424911499023,0.0411999999414547,18.261080999991464,2679.892674446106,2708.7224850000666,14.80603687539285,14.72374439239502,15.658656120300291,16.089068603515624,14.965068806630129,14.891703999978745,15.81621200000427,16.255049399978816,2697.116099357605,2726.983566000058,67.54001819771011,66.82116791303393,957,2.88515853881836,6.970703125,2.9022536277771,6.970703125,2.8917484283447266,6.970703125,2.9079465866088867,6.970703125,,,short_interactive,7a9a3ed91e5e41d95e7a,55,55,256,42026240,False,False,False,-74,1.1948582702060402,1.177547868058367,1.2096887948838295,1.2080138761848112,1.6983727231601409,1.2096887948838295,0.0,25.209555741827327,<=128
